,token_id,type,height,segments,spectrum,color_spread,steps_between,color_direction
1932,1932,Normal,3,15,Normal,26,200,Reverse
1933,1933,Normal,3,15,Normal,34,200,Reverse
1934,1934,Fuzzy,3,13,Normal,43,1000,Reverse
1935,1935,Ribbed,3,19,Normal,20,200,Reverse
1936,1936,Normal,3,17,Normal,26,200,Reverse
1937,1937,Normal,3,12,Normal,9,200,Reverse
1938,1938,Normal,3,15,Normal,11,200,Reverse
1939,1939,Normal,3,16,Normal,38,200,Reverse
1940,1940,Normal,3,17,Normal,41,200,Reverse
1941,1941,Normal,3,19,Normal,44,200,Forward
1942,1942,Normal,3,15,Normal,41,200,Reverse
1943,1943,Normal,3,14,Normal,31,200,Forward
1944,1944,Normal,3,13,Normal,19,200,Reverse
1945,1945,Normal,3,13,Normal,45,200,Reverse
1946,1946,Normal,3,16,Normal,26,200,Reverse
1947,1947,Normal,3,13,Normal,44,200,Reverse
1948,1948,Slinky,3,13,Normal,26,50,Reverse
1949,1949,Fuzzy,3,17,Normal,32,1000,Reverse
1950,1950,Normal,3,17,Normal,27,200,Forward
1951,1951,Fuzzy,3,19,Normal,19,1000,Reverse
1952,1952,Normal,3,15,Normal,31,200,Reverse
1953,1953,Normal,3,16,Normal,19,200,Reverse
1954,1954,Normal,3,13,Normal,26,200,Forward
1955,1955,Slinky,3,16,Normal,34,50,Forward
1956,1956,Normal,3,17,Normal,13,200,Reverse
1957,1957,Normal,3,14,Normal,28,200,Forward
1958,1958,Normal,3,12,Normal,20,200,Forward
1959,1959,Normal,3,18,Normal,31,200,Reverse
1960,1960,Normal,3,17,Normal,45,200,Forward
1961,1961,Slinky,3,19,Normal,24,50,Forward
1962,1962,Normal,3,14,Normal,28,200,Forward
1963,1963,Fuzzy,3,17,Normal,31,1000,Forward
1964,1964,Ribbed,3,12,Normal,38,200,Reverse
1965,1965,Slinky,3,19,Normal,47,50,Forward
1966,1966,Normal,3,17,Normal,12,200,Reverse
1967,1967,Normal,3,14,Normal,49,200,Reverse
1968,1968,Normal,3,18,Normal,43,200,Forward
1969,1969,Normal,3,15,Normal,41,200,Reverse
1970,1970,Normal,3,13,Normal,49,200,Forward
1971,1971,Normal,3,12,Normal,48,200,Reverse
1972,1972,Normal,3,16,Normal,48,200,Forward
1973,1973,Normal,3,19,Normal,8,200,Forward
1974,1974,Normal,3,18,Normal,33,200,Reverse
1975,1975,Normal,3,12,Normal,43,200,Reverse
1976,1976,Normal,3,14,Normal,22,200,Forward
1977,1977,Normal,3,16,Normal,27,200,Forward
1978,1978,Pipe,3,19,Normal,44,50,Reverse
1979,1979,Ribbed,3,13,Normal,37,200,Reverse
1980,1980,Fuzzy,3,12,Normal,36,1000,Reverse
1981,1981,Normal,3,18,Normal,6,200,Forward
1982,1982,Slinky,3,14,Normal,39,50,Reverse
1983,1983,Bold,3,16,Normal,16,200,Forward
1984,1984,Normal,3,13,Normal,40,200,Reverse
1985,1985,Normal,3,18,Normal,30,200,Reverse
1986,1986,Fuzzy,3,12,Normal,44,1000,Forward
1987,1987,Slinky,3,19,Normal,42,50,Forward
1988,1988,Fuzzy,3,19,Normal,37,1000,Reverse
1989,1989,Ribbed,3,16,Normal,31,200,Reverse
1990,1990,Normal,3,15,Normal,29,200,Forward
1991,1991,Normal,3,15,Normal,40,200,Reverse
1992,1992,Normal,3,18,Normal,41,200,Forward
1993,1993,Ribbed,3,17,Normal,8,200,Forward
1994,1994,Normal,3,17,Normal,41,200,Reverse
1995,1995,Normal,3,12,Normal,10,200,Reverse
1996,1996,Normal,3,14,Normal,36,200,Reverse
1997,1997,Fuzzy,3,13,Normal,28,1000,Reverse
1998,1998,Normal,3,13,Normal,22,200,Reverse
1999,1999,Fuzzy,3,13,Normal,34,1000,Reverse
2000,2000,Normal,3,15,Normal,20,200,Forward
2001,2001,Normal,3,17,Normal,14,200,Forward
2002,2002,Normal,3,16,Normal,10,200,Reverse
2003,2003,Normal,3,13,Normal,25,200,Reverse
2004,2004,Normal,3,19,Normal,9,200,Reverse
2005,2005,Normal,3,14,Normal,16,200,Forward
2006,2006,Normal,3,12,Normal,32,200,Reverse
2007,2007,Slinky,3,18,Normal,45,50,Reverse
2008,2008,Normal,3,18,Normal,32,200,Forward
2009,2009,Slinky,3,15,Normal,40,50,Forward
2010,2010,Normal,3,17,Normal,33,200,Forward
2011,2011,Normal,3,19,Normal,17,200,Reverse
2012,2012,Normal,3,14,Normal,39,200,Reverse
2013,2013,Fuzzy,3,12,Normal,27,1000,Forward
2014,2014,Normal,3,17,Normal,26,200,Forward
2015,2015,Normal,3,19,Normal,39,200,Reverse
2016,2016,Normal,3,15,Normal,7,200,Reverse
2017,2017,Normal,3,14,Normal,7,200,Forward
2018,2018,Normal,3,15,Normal,12,200,Reverse
2019,2019,Normal,3,12,Normal,32,200,Forward
2020,2020,Normal,3,16,Normal,12,200,Reverse
2021,2021,Normal,3,12,Normal,14,200,Reverse
2022,2022,Fuzzy,3,12,Normal,14,1000,Reverse
2023,2023,Normal,3,13,Normal,39,200,Forward
2024,2024,Normal,3,15,Normal,42,200,Forward
2025,2025,Normal,3,17,Normal,45,200,Forward
2026,2026,Normal,3,13,Normal,34,200,Forward
2027,2027,Normal,3,16,Normal,35,200,Reverse
2028,2028,Fuzzy,3,16,Normal,18,1000,Reverse
2029,2029,Ribbed,3,15,Normal,47,200,Forward
2030,2030,Normal,3,17,Normal,21,200,Reverse
2031,2031,Slinky,3,14,HyperRainbow,0.5,50,Forward
2032,2032,Normal,3,14,Normal,32,200,Reverse
2033,2033,Normal,3,17,Normal,24,200,Reverse
2034,2034,Normal,3,17,Normal,44,200,Reverse
2035,2035,Ribbed,3,13,Normal,48,200,Reverse
2036,2036,Normal,3,18,Full Spectrum,14,200,Forward
2037,2037,Normal,3,13,Normal,31,200,Forward
2038,2038,Normal,3,15,Normal,39,200,Reverse
2039,2039,Normal,3,13,Normal,22,200,Forward
2040,2040,Ribbed,3,17,Normal,32,200,Forward
2041,2041,Normal,3,13,Normal,48,200,Reverse
2042,2042,Pipe,3,14,Normal,21,50,Reverse
2043,2043,Bold,3,12,Normal,18,200,Forward
2044,2044,Normal,3,18,Normal,9,200,Forward
2045,2045,Normal,3,18,Normal,23,200,Reverse
2046,2046,Normal,3,17,Normal,12,200,Forward
2047,2047,Ribbed,3,18,Normal,15,200,Reverse
2048,2048,Fuzzy,3,19,Normal,43,1000,Reverse
2049,2049,Normal,3,19,Normal,12,200,Reverse
2050,2050,Normal,3,14,Normal,44,200,Reverse
2051,2051,Bold,3,16,Normal,43,200,Reverse
2052,2052,Normal,3,16,Normal,36,200,Forward
2053,2053,Normal,3,14,Normal,19,200,Reverse
2054,2054,Fuzzy,3,19,Normal,21,1000,Reverse
2055,2055,Slinky,3,18,Normal,26,50,Reverse
2056,2056,Normal,3,16,Normal,26,200,Forward
2057,2057,Normal,3,14,Normal,15,200,Reverse
2058,2058,Normal,3,18,Normal,10,200,Reverse
2059,2059,Normal,3,13,Normal,18,200,Forward
2060,2060,Fuzzy,3,18,Normal,33,1000,Reverse
2061,2061,Normal,3,18,Normal,48,200,Forward
2062,2062,Normal,3,19,Normal,19,200,Forward
2063,2063,Normal,3,16,Normal,11,200,Reverse
2064,2064,Slinky,3,14,Normal,39,50,Reverse
2065,2065,Slinky,3,16,Normal,19,50,Reverse
2066,2066,Normal,3,15,HyperRainbow,0.5,200,Forward
2067,2067,Pipe,3,12,Normal,28,50,Reverse
2068,2068,Normal,3,14,Normal,9,200,Reverse
2069,2069,Slinky,3,14,Normal,47,50,Forward
2070,2070,Ribbed,3,18,Normal,32,200,Reverse
2071,2071,Normal,3,18,Normal,38,200,Reverse
2072,2072,Normal,3,19,Normal,27,200,Forward
2073,2073,Normal,3,12,Normal,26,200,Forward
2074,2074,Ribbed,3,13,Normal,14,200,Forward
2075,2075,Normal,3,15,Normal,15,200,Reverse
2076,2076,Normal,3,19,Normal,45,200,Reverse
2077,2077,Normal,3,17,Normal,14,200,Reverse
2078,2078,Ribbed,3,15,Normal,41,200,Reverse
2079,2079,Fuzzy,3,12,HyperRainbow,0.5,1000,Forward
2080,2080,Normal,3,17,Normal,22,200,Forward
2081,2081,Slinky,3,14,Normal,28,50,Forward
2082,2082,Normal,3,18,Normal,11,200,Reverse
2083,2083,Normal,3,15,Normal,20,200,Reverse
2084,2084,Normal,3,15,Normal,45,200,Forward
2085,2085,Normal,3,16,Normal,11,200,Reverse
2086,2086,Normal,3,19,Normal,23,200,Reverse
2087,2087,Normal,3,13,Normal,7,200,Reverse
2088,2088,Normal,3,15,Normal,26,200,Forward
2089,2089,Normal,3,13,HyperRainbow,0.5,200,Reverse
2090,2090,Slinky,3,13,Normal,31,50,Reverse
2091,2091,Fuzzy,3,15,Normal,23,1000,Reverse
2092,2092,Pipe,3,19,Normal,35,50,Forward
2093,2093,Normal,3,16,Normal,9,200,Forward
2094,2094,Normal,3,19,Normal,10,200,Forward
2095,2095,Normal,3,15,Normal,30,200,Reverse
2096,2096,Normal,3,18,Normal,43,200,Forward
2097,2097,Normal,3,14,Normal,15,200,Reverse
2098,2098,Slinky,3,12,Normal,25,50,Forward
2099,2099,Normal,3,15,Normal,27,200,Reverse
2100,2100,Normal,3,15,Normal,24,200,Reverse
2101,2101,Normal,3,15,Normal,28,200,Reverse
2102,2102,Slinky,3,14,Normal,44,50,Reverse
2103,2103,Ribbed,3,18,Normal,9,200,Forward
2104,2104,Ribbed,3,13,Normal,28,200,Reverse
2105,2105,Fuzzy,3,17,Normal,33,1000,Forward
2106,2106,Slinky,3,13,Normal,35,50,Reverse
2107,2107,Slinky,3,19,Normal,36,50,Forward
2108,2108,Bold,3,15,Normal,41,200,Reverse
2109,2109,Normal,3,19,Normal,34,200,Reverse
2110,2110,Ribbed,3,17,Normal,36,200,Forward
2111,2111,Normal,3,19,Normal,17,200,Forward
2112,2112,Normal,3,17,Normal,45,200,Forward
2113,2113,Fuzzy,3,14,Normal,11,1000,Reverse
2114,2114,Fuzzy,3,13,Normal,26,1000,Reverse
2115,2115,Slinky,3,16,Normal,11,50,Forward
2116,2116,Fuzzy,3,15,Normal,34,1000,Reverse
2117,2117,Normal,3,15,Normal,32,200,Forward
2118,2118,Normal,3,15,Normal,6,200,Forward
2119,2119,Slinky,3,16,Normal,39,50,Forward
2120,2120,Slinky,3,16,Normal,48,50,Forward
2121,2121,Normal,3,15,Normal,28,200,Reverse
2122,2122,Normal,3,12,Normal,46,200,Reverse
2123,2123,Normal,3,15,Normal,24,200,Forward
2124,2124,Bold,3,14,Normal,26,200,Reverse
2125,2125,Normal,3,17,Normal,33,200,Reverse
2126,2126,Slinky,3,18,Normal,50,50,Forward
2127,2127,Normal,3,19,Normal,20,200,Reverse
2128,2128,Ribbed,3,17,Normal,30,200,Forward
2129,2129,Normal,3,14,Normal,27,200,Forward
2130,2130,Fuzzy,3,14,Normal,6,1000,Forward
2131,2131,Slinky,3,17,Normal,25,50,Reverse
2132,2132,Normal,3,19,Normal,29,200,Forward
2133,2133,Normal,3,17,Normal,16,200,Reverse
2134,2134,Normal,3,15,Normal,13,200,Forward
2135,2135,Fuzzy,3,16,Normal,45,1000,Reverse
2136,2136,Normal,3,17,HyperRainbow,0.5,200,Reverse
2137,2137,Normal,3,13,Normal,22,200,Forward
2138,2138,Fuzzy,3,18,Normal,30,1000,Forward
2139,2139,Normal,3,12,Normal,12,200,Reverse
2140,2140,Normal,3,16,Normal,28,200,Reverse
2141,2141,Normal,3,15,Normal,8,200,Forward
2142,2142,Slinky,3,18,Normal,46,50,Forward
2143,2143,Slinky,3,13,Normal,44,50,Reverse
2144,2144,Normal,3,12,Normal,48,200,Reverse
2145,2145,Normal,3,15,Normal,18,200,Forward
2146,2146,Ribbed,3,16,Normal,14,200,Forward
2147,2147,Ribbed,3,17,Normal,18,200,Forward
2148,2148,Normal,3,13,Normal,38,200,Forward
2149,2149,Normal,3,14,Normal,20,200,Reverse
2150,2150,Normal,3,19,Normal,7,200,Reverse
2151,2151,Slinky,3,18,Normal,7,50,Forward
2152,2152,Normal,3,14,Normal,17,200,Reverse
2153,2153,Normal,3,14,Normal,41,200,Reverse
2154,2154,Normal,3,14,Normal,29,200,Forward
2155,2155,Bold,3,14,Normal,44,200,Forward
2156,2156,Fuzzy,3,12,Normal,15,1000,Reverse
2157,2157,Normal,3,13,Normal,39,200,Forward
2158,2158,Fuzzy,3,18,Normal,27,1000,Reverse
2159,2159,Fuzzy,3,15,Normal,44,1000,Reverse
2160,2160,Normal,3,17,Normal,43,200,Reverse
2161,2161,Normal,3,19,Normal,14,200,Reverse
2162,2162,Fuzzy,3,14,Normal,21,1000,Forward
2163,2163,Pipe,3,18,Normal,42,50,Reverse
2164,2164,Normal,3,13,Normal,40,200,Forward
2165,2165,Normal,3,13,Normal,12,200,Reverse
2166,2166,Fuzzy,3,13,Normal,34,1000,Forward
2167,2167,Fuzzy,3,13,Normal,42,1000,Reverse
2168,2168,Normal,3,12,Normal,28,200,Forward
2169,2169,Ribbed,3,19,Normal,20,200,Reverse
2170,2170,Normal,3,15,Normal,6,200,Forward
2171,2171,Normal,3,19,Normal,47,200,Forward
2172,2172,Normal,3,16,Normal,17,200,Reverse
2173,2173,Normal,3,17,Normal,11,200,Reverse
2174,2174,Normal,3,12,Normal,41,200,Forward
2175,2175,Slinky,3,12,Normal,12,50,Reverse
2176,2176,Slinky,3,19,Normal,47,50,Forward
2177,2177,Normal,3,19,Normal,16,200,Reverse
2178,2178,Normal,3,13,Normal,16,200,Reverse
2179,2179,Slinky,3,17,Normal,29,50,Forward
2180,2180,Ribbed,3,14,Normal,9,200,Forward
2181,2181,Bold,3,16,Normal,39,200,Reverse
2182,2182,Fuzzy,3,12,Normal,7,1000,Forward
2183,2183,Slinky,3,13,Normal,8,50,Forward
2184,2184,Normal,3,19,Normal,42,200,Forward
2185,2185,Normal,3,19,Normal,48,200,Reverse
2186,2186,Fuzzy,3,13,Normal,11,1000,Reverse
2187,2187,Normal,3,14,Normal,16,200,Reverse
2188,2188,Normal,3,12,Normal,45,200,Forward
2189,2189,Normal,3,16,Normal,42,200,Reverse
2190,2190,Normal,3,13,Normal,17,200,Forward
2191,2191,Normal,3,13,Normal,21,200,Reverse
2192,2192,Bold,3,16,Normal,40,200,Reverse
2193,2193,Normal,3,13,Normal,33,200,Forward
2194,2194,Normal,3,12,Normal,26,200,Reverse
2195,2195,Normal,3,18,Normal,17,200,Forward
2196,2196,Normal,3,13,Normal,5,200,Reverse
2197,2197,Normal,3,13,Normal,35,200,Reverse
2198,2198,Normal,3,16,Normal,45,200,Reverse
2199,2199,Bold,3,16,Normal,23,200,Forward
2200,2200,Normal,3,15,Normal,13,200,Forward
2201,2201,Pipe,3,14,Normal,20,50,Forward
2202,2202,Normal,3,18,Normal,47,200,Reverse
2203,2203,Slinky,3,18,Normal,41,50,Reverse
2204,2204,Normal,3,19,Full Spectrum,15,200,Reverse
2205,2205,Normal,3,14,Normal,43,200,Reverse
2206,2206,Normal,3,19,Normal,8,200,Reverse
2207,2207,Normal,3,18,Normal,11,200,Forward
2208,2208,Normal,3,13,Normal,35,200,Reverse
2209,2209,Ribbed,3,18,Normal,42,200,Forward
2210,2210,Normal,3,16,Normal,13,200,Reverse
2211,2211,Ribbed,3,17,Normal,12,200,Reverse
2212,2212,Normal,3,15,Normal,19,200,Forward
2213,2213,Normal,3,15,Normal,42,200,Forward
2214,2214,Fuzzy,3,16,Normal,41,1000,Forward
2215,2215,Ribbed,3,15,Normal,19,200,Forward
2216,2216,Normal,3,18,Normal,44,200,Forward
2217,2217,Slinky,3,15,Normal,43,50,Forward
2218,2218,Normal,3,19,Normal,42,200,Forward
2219,2219,Normal,3,12,Normal,39,200,Reverse
2220,2220,Fuzzy,3,17,Normal,20,1000,Forward
2221,2221,Ribbed,3,18,Normal,39,200,Forward
2222,2222,Slinky,3,14,Normal,8,50,Forward
2223,2223,Fuzzy,3,13,Normal,49,1000,Forward
2224,2224,Fuzzy,3,15,Normal,7,1000,Forward
2225,2225,Normal,3,15,Normal,27,200,Reverse
2226,2226,Normal,3,19,Normal,9,200,Reverse
2227,2227,Normal,3,18,Full Spectrum,14,200,Forward
2228,2228,Normal,3,17,Normal,45,200,Forward
2229,2229,Ribbed,3,14,Normal,26,200,Forward
2230,2230,Normal,3,16,Normal,29,200,Forward
2231,2231,Normal,3,12,Normal,49,200,Reverse
2232,2232,Ribbed,3,20,Normal,13,200,Forward
2233,2233,Fuzzy,3,14,Normal,15,1000,Reverse
2234,2234,Normal,3,19,Normal,46,200,Forward
2235,2235,Slinky,3,19,Normal,28,50,Forward
2236,2236,Normal,3,13,Normal,7,200,Forward
2237,2237,Normal,3,13,Normal,24,200,Reverse
2238,2238,Normal,3,14,Normal,45,200,Reverse
2239,2239,Normal,3,15,Normal,50,200,Reverse
2240,2240,Normal,3,13,Normal,48,200,Forward
2241,2241,Bold,3,12,Normal,32,200,Reverse
2242,2242,Normal,3,18,Normal,46,200,Forward
2243,2243,Slinky,3,19,Normal,12,50,Forward
2244,2244,Normal,3,16,Normal,29,200,Reverse
2245,2245,Normal,3,17,Normal,18,200,Forward
2246,2246,Normal,3,16,Normal,35,200,Reverse
2247,2247,Normal,3,18,Normal,40,200,Forward
2248,2248,Normal,3,19,Normal,17,200,Forward
2249,2249,Pipe,3,17,Normal,24,50,Forward
2250,2250,Normal,3,18,Normal,44,200,Forward
2251,2251,Ribbed,3,18,Normal,32,200,Forward
2252,2252,Normal,3,17,Normal,34,200,Forward
2253,2253,Normal,3,17,Normal,28,200,Reverse
2254,2254,Normal,3,12,Normal,25,200,Forward
2255,2255,Normal,3,16,Normal,14,200,Reverse
2256,2256,Ribbed,3,14,Normal,19,200,Forward
2257,2257,Normal,3,19,Normal,7,200,Reverse
2258,2258,Normal,3,12,Normal,48,200,Forward
2259,2259,Normal,3,17,Normal,41,200,Reverse
2260,2260,Ribbed,3,12,Normal,48,200,Forward
2261,2261,Normal,3,13,Normal,10,200,Forward
2262,2262,Normal,3,15,Normal,7,200,Reverse
2263,2263,Ribbed,3,14,Normal,39,200,Forward
2264,2264,Fuzzy,3,14,Normal,48,1000,Forward
2265,2265,Slinky,3,19,Normal,38,50,Reverse
2266,2266,Normal,3,12,Normal,19,200,Forward
2267,2267,Normal,3,18,Normal,18,200,Forward
2268,2268,Normal,3,12,Normal,45,200,Forward
2269,2269,Normal,3,15,Normal,22,200,Reverse
2270,2270,Normal,3,19,Normal,41,200,Forward
2271,2271,Normal,3,19,Normal,35,200,Forward
2272,2272,Slinky,3,18,Normal,37,50,Forward
2273,2273,Normal,3,19,Normal,35,200,Reverse
2274,2274,Normal,3,14,Normal,14,200,Forward
2275,2275,Normal,3,14,Normal,10,200,Reverse
2276,2276,Normal,3,15,Normal,30,200,Forward
2277,2277,Normal,3,17,Normal,32,200,Forward
2278,2278,Normal,3,18,Normal,9,200,Forward
2279,2279,Normal,3,17,Normal,13,200,Reverse
2280,2280,Normal,3,12,Normal,45,200,Forward
2281,2281,Bold,3,17,Normal,30,200,Reverse
2282,2282,Normal,3,13,Normal,12,200,Forward
2283,2283,Normal,3,12,Normal,19,200,Reverse
2284,2284,Fuzzy,3,14,Normal,13,1000,Reverse
2285,2285,Normal,3,18,Normal,5,200,Forward
2286,2286,Normal,3,16,Normal,32,200,Forward
2287,2287,Ribbed,3,14,Perfect Spectrum,11,200,Forward
2288,2288,Normal,3,16,Normal,40,200,Reverse
2289,2289,Normal,3,16,Normal,7,200,Forward
2290,2290,Normal,3,13,Normal,44,200,Reverse
2291,2291,Normal,3,12,Normal,47,200,Reverse
2292,2292,Ribbed,3,14,Normal,14,200,Reverse
2293,2293,Slinky,3,18,Normal,38,50,Reverse
2294,2294,Ribbed,3,17,Normal,36,200,Forward
2295,2295,Normal,3,19,Normal,25,200,Reverse
2296,2296,Normal,3,13,Normal,6,200,Forward
2297,2297,Ribbed,3,12,Normal,45,200,Reverse
2298,2298,Bold,3,19,Full Spectrum,15,200,Forward
2299,2299,Slinky,3,13,Normal,43,50,Reverse
2300,2300,Slinky,3,17,Normal,14,50,Forward
2301,2301,Normal,3,13,Normal,43,200,Forward
2302,2302,Normal,3,15,Normal,41,200,Forward
2303,2303,Normal,3,19,Normal,31,200,Forward
2304,2304,Normal,3,12,Normal,11,200,Forward
2305,2305,Ribbed,3,16,Normal,49,200,Reverse
2306,2306,Normal,3,14,Normal,29,200,Reverse
2307,2307,Normal,3,13,Normal,31,200,Forward
2308,2308,Ribbed,3,13,Normal,6,200,Reverse
2309,2309,Normal,3,15,Normal,27,200,Reverse
2310,2310,Fuzzy,3,13,Normal,13,1000,Reverse
2311,2311,Normal,3,18,Normal,41,200,Forward
2312,2312,Normal,3,19,Normal,18,200,Reverse
2313,2313,Normal,3,14,Normal,48,200,Reverse
2314,2314,Normal,3,13,Normal,43,200,Forward
2315,2315,Normal,3,19,Normal,49,200,Reverse
2316,2316,Normal,3,18,Normal,44,200,Forward
2317,2317,Normal,3,19,Normal,9,200,Forward
2318,2318,Normal,3,19,Normal,11,200,Reverse
2319,2319,Ribbed,3,17,Normal,23,200,Forward
2320,2320,Normal,3,19,Normal,28,200,Reverse
2321,2321,Normal,3,14,Normal,22,200,Forward
2322,2322,Normal,3,17,Normal,8,200,Forward
2323,2323,Normal,3,17,Normal,19,200,Forward
2324,2324,Normal,3,18,Normal,25,200,Reverse
2325,2325,Fuzzy,3,13,Normal,7,1000,Forward
2326,2326,Ribbed,3,19,Normal,34,200,Forward
2327,2327,Normal,3,12,Normal,30,200,Reverse
2328,2328,Normal,3,14,Normal,42,200,Forward
2329,2329,Normal,3,19,Normal,24,200,Forward
2330,2330,Normal,3,18,Normal,21,200,Forward
2331,2331,Normal,3,18,Normal,26,200,Forward
2332,2332,Slinky,3,14,Normal,24,50,Reverse
2333,2333,Normal,3,19,Normal,37,200,Forward
2334,2334,Normal,3,14,Normal,47,200,Reverse
2335,2335,Normal,3,16,Normal,38,200,Reverse
2336,2336,Slinky,3,12,Normal,48,50,Reverse
2337,2337,Normal,3,19,Normal,6,200,Reverse
2338,2338,Normal,3,16,Normal,46,200,Reverse
2339,2339,Normal,3,15,Normal,41,200,Reverse
2340,2340,Normal,3,16,Normal,29,200,Forward
2341,2341,Ribbed,3,18,Normal,8,200,Forward
2342,2342,Slinky,3,16,Normal,12,50,Reverse
2343,2343,Ribbed,3,12,Normal,27,200,Reverse
2344,2344,Normal,3,15,Normal,42,200,Forward
2345,2345,Normal,3,18,Normal,27,200,Reverse
2346,2346,Normal,3,13,Normal,40,200,Forward
2347,2347,Normal,3,15,Normal,12,200,Forward
2348,2348,Normal,3,18,Normal,31,200,Reverse
2349,2349,Normal,3,19,Normal,12,200,Forward
2350,2350,Ribbed,3,13,Normal,23,200,Reverse
2351,2351,Slinky,3,18,Normal,25,50,Reverse
2352,2352,Normal,3,13,Normal,27,200,Reverse
2353,2353,Fuzzy,3,19,Normal,18,1000,Reverse
2354,2354,Ribbed,3,12,Normal,26,200,Reverse
2355,2355,Normal,3,15,Normal,7,200,Reverse
2356,2356,Normal,3,12,Normal,25,200,Reverse
2357,2357,Normal,3,19,Normal,19,200,Forward
2358,2358,Normal,3,15,Normal,40,200,Forward
2359,2359,Normal,3,12,Normal,35,200,Reverse
2360,2360,Normal,3,15,Normal,18,200,Reverse
2361,2361,Normal,3,19,Normal,37,200,Forward
2362,2362,Normal,3,13,Normal,20,200,Forward
2363,2363,Normal,3,18,Normal,48,200,Reverse
2364,2364,Normal,3,19,Normal,18,200,Forward
2365,2365,Normal,3,18,Normal,24,200,Forward
2366,2366,Normal,3,16,Normal,7,200,Reverse
2367,2367,Slinky,3,17,Normal,39,50,Reverse
2368,2368,Normal,3,17,Normal,37,200,Reverse
2369,2369,Slinky,3,12,Normal,22,50,Forward
2370,2370,Slinky,3,18,Normal,34,50,Forward
2371,2371,Normal,3,18,Normal,33,200,Reverse
2372,2372,Normal,3,15,Normal,48,200,Reverse
2373,2373,Slinky,3,17,Normal,44,50,Forward
2374,2374,Normal,3,16,Normal,44,200,Reverse
2375,2375,Slinky,3,15,Normal,19,50,Reverse
2376,2376,Normal,3,14,Normal,16,200,Forward
2377,2377,Normal,3,16,Normal,46,200,Forward
2378,2378,Ribbed,3,18,Normal,7,200,Forward
2379,2379,Ribbed,3,18,Normal,20,200,Reverse
2380,2380,Normal,3,13,Normal,15,200,Reverse
2381,2381,Bold,3,18,Normal,24,200,Reverse
2382,2382,Normal,3,17,Normal,12,200,Forward
2383,2383,Ribbed,3,12,Normal,18,200,Reverse
2384,2384,Slinky,3,13,Normal,33,50,Forward
2385,2385,Ribbed,3,19,Normal,18,200,Reverse
2386,2386,Fuzzy,3,15,Normal,37,1000,Forward
2387,2387,Normal,3,13,Normal,45,200,Reverse
2388,2388,Normal,3,17,Normal,42,200,Forward
2389,2389,Slinky,3,19,Normal,42,50,Forward
2390,2390,Ribbed,3,15,Normal,21,200,Reverse
2391,2391,Normal,3,15,Normal,36,200,Forward
2392,2392,Fuzzy,3,18,Normal,28,1000,Reverse
2393,2393,Fuzzy,3,12,Normal,47,1000,Forward
2394,2394,Bold,3,12,Normal,6,200,Reverse
2395,2395,Ribbed,3,19,Normal,18,200,Reverse
2396,2396,Fuzzy,3,18,Normal,25,1000,Reverse
2397,2397,Normal,3,14,Normal,47,200,Reverse
2398,2398,Slinky,3,17,Normal,44,50,Forward
2399,2399,Normal,3,18,Normal,23,200,Reverse
2400,2400,Normal,3,12,Normal,38,200,Reverse
2401,2401,Normal,3,12,Normal,12,200,Forward
2402,2402,Normal,3,17,Normal,42,200,Forward
2403,2403,Normal,3,17,Normal,5,200,Forward
2404,2404,Normal,3,17,Normal,19,200,Forward
2405,2405,Normal,3,13,Normal,18,200,Forward
2406,2406,Normal,3,13,Normal,10,200,Reverse
2407,2407,Normal,3,15,Normal,23,200,Forward
2408,2408,Normal,3,16,Normal,23,200,Forward
2409,2409,Normal,3,13,Normal,5,200,Forward
2410,2410,Slinky,3,19,Normal,27,50,Reverse
2411,2411,Normal,3,16,Normal,44,200,Forward
2412,2412,Ribbed,3,15,Normal,48,200,Reverse
2413,2413,Slinky,3,13,Normal,27,50,Forward
2414,2414,Normal,3,18,Normal,26,200,Forward
2415,2415,Fuzzy,3,19,Normal,9,1000,Reverse
2416,2416,Normal,3,13,Normal,44,200,Forward
2417,2417,Normal,3,18,Normal,13,200,Forward
2418,2418,Normal,3,13,Normal,20,200,Forward
2419,2419,Normal,3,19,Normal,23,200,Reverse
2420,2420,Normal,3,17,Normal,42,200,Reverse
2421,2421,Normal,3,19,Normal,29,200,Forward
2422,2422,Normal,3,12,Normal,26,200,Reverse
2423,2423,Normal,3,14,Normal,17,200,Reverse
2424,2424,Normal,3,17,Normal,35,200,Forward
2425,2425,Ribbed,3,18,Normal,39,200,Reverse
